FilterID,clamar_ratio,end_dt,max_dd,max_ndn,max_nup,max_theo,mean_btw_tr,mean_theo,mean_tr_dur,min_theo,n,prof_fact,roi,roi_ann,sharpe_ratio,start_dt,stdev_ann,stdev_theo,trades/yr,win_perc,years
mon08,0.0000,2013-08-27,0.0000,0.0000,6.0000,0.0857,1153.6667,0.03145,3.0000,0.0000,6,inf,1.2017,0.0090,1.1398,1993-02-01,0.0148,0.0274,0.2917,1.0000,20.5667,
long,0.7987,2013-08-27,-0.0273,2,10,0.0857,212.7647,0.01331,3.0882,-0.0183,34,9.9946,1.5589,0.0218,0.7068,1993-02-01,0.0238,0.0185,1.6532,0.8235,20.5667,
winners,0.0000,2013-08-27,0.0000,0.0000,28.0000,0.0857,254.5000,0.01796,3.1071,0.0000,28,inf,1.6399,0.0244,1.0467,1993-02-01,0.0198,0.0169,1.3614,1.0000,20.5667,
last_6mon,0.0000,2013-08-27,0.0000,0.0000,2.0000,0.0256,26.5000,0.01671,3.0000,0.0000,2,inf,1.0336,0.0016,1.8564,1993-02-01,0.0028,0.0089,0.0972,1.0000,20.5667,
short,0.0000,2013-08-27,0.0000,0.0000,0.0000,0.0000,0.0000,0.00000,0.0000,0.0000,0,0.0000,1.0000,0.0000,0.0000,1993-02-01,0.0000,0.0000,0.0000,0.0000,20.5667,
last_18mon,0.0000,2013-08-27,0.0000,0.0000,4.0000,0.0308,122.0000,0.01710,3.0000,0.0000,4,inf,1.0699,0.0033,1.4869,1993-02-01,0.0050,0.0113,0.1945,1.0000,20.5667,
mon10,0.0000,2013-08-27,0.0000,0.0000,1.0000,0.0190,0.0000,0.01896,3.0000,0.0000,1,inf,1.0190,0.0019,0.0000,1993-02-01,0.0000,0.0000,0.0486,1.0000,20.5667,
mon11,0.0000,2013-08-27,0.0000,0.0000,5.0000,0.0280,1017.8000,0.01311,3.4000,0.0000,5,inf,1.0671,0.0044,1.4870,1993-02-01,0.0050,0.0086,0.2431,1.0000,20.5667,
mon12,0.0000,2013-08-27,0.0000,1.0000,1,0.0011,177.0000,-0.00404,3.5000,-0.0092,2,0.1244,0.9919,-0.0005,-0.8285,1993-02-01,0.0018,0.0052,0.0972,0.5000,20.5667,
losers,-0.0750,2013-08-27,-0.0447,6.0000,0.0000,0.0000,887.6667,-0.00839,3.0000,-0.0183,6,0.0000,0.9506,-0.0033,-1.5504,1993-02-01,0.0035,0.0056,0.2917,0.0000,20.5667,
wkd03,0.0000,2013-08-27,0.0000,0.0000,0.0000,0.0000,0.0000,0.00000,0.0000,0.0000,0,0.0000,1.0000,0.0000,0.0000,1993-02-01,0.0000,0.0000,0.0000,0.0000,20.5667,
wkd02,0.0000,2013-08-27,0.0000,0.0000,0.0000,0.0000,0.0000,0.00000,0.0000,0.0000,0,0.0000,1.0000,0.0000,0.0000,1993-02-01,0.0000,0.0000,0.0000,0.0000,20.5667,
wkd01,0.0000,2013-08-27,0.0000,0.0000,0.0000,0.0000,0.0000,0.00000,0.0000,0.0000,0,0.0000,1.0000,0.0000,0.0000,1993-02-01,0.0000,0.0000,0.0000,0.0000,20.5667,
wkd00,0.7987,2013-08-27,-0.0273,2,10,0.0857,212.7647,0.01331,3.0882,-0.0183,34,9.9946,1.5589,0.0218,0.7068,1993-02-01,0.0238,0.0185,1.6532,0.8235,20.5667,
wkd04,0.0000,2013-08-27,0.0000,0.0000,0.0000,0.0000,0.0000,0.00000,0.0000,0.0000,0,0.0000,1.0000,0.0000,0.0000,1993-02-01,0.0000,0.0000,0.0000,0.0000,20.5667,
