Date,state
1993-05-07 00:00:00,dow-4  :  LH-2  :  LL-2  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-2  :  iLT-3  :  LT-3  :  sma10-1  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-5  :  sma20-consec-1  :  sma50-consec-14  :  sma200-consec-14,
1993-05-10 00:00:00,HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-2  :  HT-1  :  sma10-1  :  sma20-1  :  sma50-2  :  sma200-2  :  sma10-consec-6  :  sma20-consec-1  :  sma50-consec-15  :  sma200-consec-15,
1993-05-11 00:00:00,dow-1  :  LH-1  :  LL-1  :  cc-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-1  :  iLT-1  :  HT-15  :  H10-1  :  sma10-1  :  sma20-1  :  sma50-2  :  sma200-1  :  sma10-consec-7  :  sma20-consec-2  :  sma50-consec-16  :  sma200-consec-1,
1993-05-12 00:00:00,dow-2  :  IB-1  :  HL-1  :  LH-2  :  cc-dir-2  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-3  :  gap-filled-1  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-2  :  sma200-2  :  sma10-consec-8  :  sma20-consec-3  :  sma50-consec-17  :  sma200-consec-1,
1993-05-13 00:00:00,dow-3  :  LH-3  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-7  :  LT-8  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-18  :  sma200-consec-2,
1993-05-14 00:00:00,dow-4  :  LH-4  :  LL-2  :  cc-dir-2  :  oc-dir-2  :  cc-dir-consec-3  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-1  :  iLT-8  :  LT-10  :  L10-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-2  :  sma20-consec-2  :  sma50-consec-19  :  sma200-consec-3,
1993-05-17 00:00:00,LL-3  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-9  :  HT-2  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-3  :  sma20-consec-3  :  sma50-consec-20  :  sma200-consec-4,
1993-05-18 00:00:00,dow-1  :  HH-1  :  HL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-3  :  iHT-2  :  LT-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-4  :  sma20-consec-4  :  sma50-consec-21  :  sma200-consec-5,
1993-05-19 00:00:00,dow-2  :  OB-1  :  HH-2  :  LL-1  :  cc-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-13  :  iHT-21  :  HT-32  :  H10-1  :  H20-1  :  iH10-1  :  iH20-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-1  :  sma200-consec-1,
1993-05-20 00:00:00,dow-3  :  HH-3  :  HL-1  :  cc-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-2  :  gap-filled-1  :  iHT-26  :  HT-34  :  H10-1  :  H20-1  :  iH10-1  :  iH20-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-2  :  sma50-consec-2  :  sma200-consec-2,
1993-05-21 00:00:00,dow-4  :  OB-1  :  HH-4  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-1  :  iHT-34  :  LT-2  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-3  :  sma20-consec-3  :  sma50-consec-3  :  sma200-consec-3,
1993-05-24 00:00:00,IB-1  :  HL-1  :  LH-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-1  :  HT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-4  :  sma20-consec-4  :  sma50-consec-4  :  sma200-consec-4,
1993-05-25 00:00:00,dow-1  :  HH-1  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-1  :  HT-2  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-5  :  sma20-consec-5  :  sma50-consec-5  :  sma200-consec-5,
1993-05-26 00:00:00,dow-2  :  HH-2  :  HL-3  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-4  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-52  :  HT-53  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-6  :  sma20-consec-6  :  sma50-consec-6  :  sma200-consec-6,
1993-05-27 00:00:00,dow-3  :  HH-3  :  HL-4  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-5  :  oc-dir-consec-1  :  gap-filled-2  :  iHT-53  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-7  :  sma20-consec-7  :  sma50-consec-7  :  sma200-consec-7,
1993-05-28 00:00:00,dow-4  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-1  :  iLT-3  :  LT-2  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-8  :  sma20-consec-8  :  sma50-consec-8  :  sma200-consec-8,
1993-06-01 00:00:00,dow-1  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-55  :  HT-56  :  H10-1  :  H20-1  :  H50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-9  :  sma20-consec-9  :  sma50-consec-9  :  sma200-consec-9,
1993-06-02 00:00:00,dow-2  :  IB-1  :  HL-2  :  LH-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-2  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-10  :  sma20-consec-10  :  sma50-consec-10  :  sma200-consec-10,
1993-06-03 00:00:00,dow-3  :  LH-2  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-1  :  LT-2  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-11  :  sma20-consec-11  :  sma50-consec-11  :  sma200-consec-11,
1993-06-04 00:00:00,dow-4  :  LH-3  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-3  :  co-dir-consec-3  :  oc-dir-consec-2  :  gap-filled-1  :  iLT-3  :  LT-3  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-12  :  sma50-consec-12  :  sma200-consec-12,
1993-06-07 00:00:00,HH-1  :  HL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-4  :  co-dir-consec-1  :  oc-dir-consec-3  :  gap-filled-2  :  iHT-1  :  LT-7  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-13  :  sma50-consec-13  :  sma200-consec-13,
1993-06-08 00:00:00,dow-1  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-5  :  co-dir-consec-1  :  oc-dir-consec-4  :  gap-filled-1  :  iLT-10  :  LT-13  :  L10-1  :  iL10-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-3  :  sma20-consec-1  :  sma50-consec-14  :  sma200-consec-14,
1993-06-09 00:00:00,dow-2  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-1  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-4  :  sma20-consec-2  :  sma50-consec-15  :  sma200-consec-15,
1993-06-10 00:00:00,dow-3  :  LH-1  :  LL-1  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-1  :  HT-2  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-5  :  sma20-consec-3  :  sma50-consec-16  :  sma200-consec-16,
1993-06-11 00:00:00,dow-4  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-3  :  iHT-3  :  HT-3  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-6  :  sma20-consec-1  :  sma50-consec-17  :  sma200-consec-17,
1993-06-14 00:00:00,HH-2  :  HL-2  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-4  :  iHT-4  :  LT-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-7  :  sma20-consec-1  :  sma50-consec-18  :  sma200-consec-18,
1993-06-15 00:00:00,dow-1  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-3  :  oc-dir-consec-2  :  gap-filled-5  :  iLT-1  :  LT-2  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-8  :  sma20-consec-2  :  sma50-consec-19  :  sma200-consec-19,
1993-06-16 00:00:00,dow-2  :  LH-2  :  LL-2  :  cc-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-3  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-9  :  sma20-consec-3  :  sma50-consec-20  :  sma200-consec-20,
1993-06-17 00:00:00,dow-3  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-2  :  iHT-2  :  HT-8  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-21  :  sma200-consec-21,
1993-06-18 00:00:00,dow-4  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-20  :  LT-21  :  L10-1  :  L20-1  :  iL10-1  :  iL20-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-1  :  sma200-consec-1,
1993-06-21 00:00:00,IB-1  :  HL-1  :  LH-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-1  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-2  :  sma20-consec-2  :  sma50-consec-2  :  sma200-consec-2,
1993-06-22 00:00:00,dow-1  :  HH-1  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-3  :  gap-filled-2  :  iHT-1  :  HT-2  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-3  :  sma20-consec-3  :  sma50-consec-3  :  sma200-consec-3,
1993-06-23 00:00:00,dow-2  :  LH-1  :  LL-1  :  cc-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-4  :  gap-filled-1  :  iLT-23  :  LT-24  :  L10-1  :  L20-1  :  iL10-1  :  iL20-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-4  :  sma20-consec-4  :  sma50-consec-4  :  sma200-consec-4,
1993-06-24 00:00:00,dow-3  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-3  :  HT-4  :  sma10-1  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-5  :  sma50-consec-1  :  sma200-consec-1,
1993-06-25 00:00:00,dow-4  :  HH-2  :  HL-2  :  cc-dir-2  :  co-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  iHT-5  :  LT-1  :  sma10-1  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-6  :  sma50-consec-2  :  sma200-consec-2,
1993-06-28 00:00:00,HH-3  :  HL-3  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-14  :  HT-15  :  H10-1  :  iH10-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-3  :  sma20-consec-1  :  sma50-consec-3  :  sma200-consec-3,
1993-06-29 00:00:00,dow-1  :  IB-1  :  HL-4  :  LH-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-4  :  sma20-consec-2  :  sma50-consec-4  :  sma200-consec-4,
1993-06-30 00:00:00,dow-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-2  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-5  :  sma20-consec-3  :  sma50-consec-5  :  sma200-consec-5,
1993-07-01 00:00:00,dow-3  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-3  :  gap-filled-3  :  iLT-3  :  LT-3  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-6  :  sma20-consec-4  :  sma50-consec-6  :  sma200-consec-6,
1993-07-02 00:00:00,dow-4  :  LH-2  :  LL-2  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-4  :  gap-filled-1  :  iLT-5  :  LT-6  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-1  :  sma200-consec-1,
1993-07-06 00:00:00,dow-1  :  LH-3  :  LL-3  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-3  :  co-dir-consec-2  :  oc-dir-consec-5  :  gap-filled-2  :  iLT-31  :  LT-7  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-2  :  sma20-consec-2  :  sma50-consec-2  :  sma200-consec-2,
1993-07-07 00:00:00,dow-2  :  IB-1  :  HL-1  :  LH-4  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-3  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-3  :  sma20-consec-3  :  sma50-consec-3  :  sma200-consec-3,
1993-07-08 00:00:00,dow-3  :  HH-1  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-4  :  iHT-3  :  HT-3  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-1  :  sma200-consec-1,
1993-07-09 00:00:00,dow-4  :  HH-2  :  HL-3  :  cc-dir-1  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-1  :  oc-dir-consec-3  :  gap-filled-1  :  iHT-4  :  HT-5  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-2  :  sma50-consec-2  :  sma200-consec-2,
1993-07-12 00:00:00,HL-4  :  cc-dir-2  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-4  :  gap-filled-2  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-3  :  sma20-consec-3  :  sma50-consec-3  :  sma200-consec-3,
1993-07-13 00:00:00,dow-1  :  OB-1  :  HH-1  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-3  :  iLT-2  :  iHT-6  :  LT-2  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-4  :  sma20-consec-4  :  sma50-consec-4  :  sma200-consec-4,
1993-07-14 00:00:00,dow-2  :  HH-2  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-4  :  iHT-8  :  HT-8  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-5  :  sma20-consec-5  :  sma50-consec-5  :  sma200-consec-5,
1993-07-15 00:00:00,dow-3  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-1  :  LT-4  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-6  :  sma20-consec-6  :  sma50-consec-6  :  sma200-consec-6,
1993-07-16 00:00:00,dow-4  :  LH-2  :  LL-2  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-2  :  iLT-2  :  LT-6  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-1  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-1  :  sma200-consec-7,
1993-07-19 00:00:00,LH-3  :  LL-3  :  cc-dir-2  :  oc-dir-2  :  cc-dir-consec-3  :  co-dir-consec-1  :  oc-dir-consec-3  :  gap-filled-1  :  iLT-6  :  LT-7  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-1  :  sma10-consec-2  :  sma20-consec-2  :  sma50-consec-2  :  sma200-consec-8,
1993-07-20 00:00:00,dow-1  :  OB-1  :  HH-1  :  LL-4  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-7  :  iHT-1  :  HT-2  :  sma10-1  :  sma20-1  :  sma50-2  :  sma200-1  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-3  :  sma200-consec-9,
1993-07-21 00:00:00,dow-2  :  IB-1  :  HL-1  :  LH-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-2  :  gap-filled-1  :  LT-1  :  sma10-2  :  sma20-1  :  sma50-2  :  sma200-1  :  sma10-consec-1  :  sma20-consec-2  :  sma50-consec-4  :  sma200-consec-10,
1993-07-22 00:00:00,dow-3  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-1  :  LT-10  :  L10-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-2  :  sma10-consec-2  :  sma20-consec-1  :  sma50-consec-5  :  sma200-consec-1,
1993-07-23 00:00:00,dow-4  :  IB-1  :  HL-1  :  LH-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-1  :  sma10-consec-3  :  sma20-consec-2  :  sma50-consec-6  :  sma200-consec-1,
1993-07-26 00:00:00,HH-1  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-2  :  gap-filled-1  :  iHT-7  :  HT-7  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-1  :  sma200-consec-2,
1993-07-27 00:00:00,dow-1  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-1  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-2  :  sma50-consec-2  :  sma200-consec-3,
1993-07-28 00:00:00,dow-2  :  LH-2  :  cc-dir-2  :  co-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-3  :  LT-2  :  sma10-1  :  sma20-1  :  sma50-2  :  sma200-1  :  sma10-consec-3  :  sma20-consec-3  :  sma50-consec-1  :  sma200-consec-4,
1993-07-29 00:00:00,dow-3  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-19  :  HT-21  :  H10-1  :  H20-1  :  iH10-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-4  :  sma20-consec-4  :  sma50-consec-1  :  sma200-consec-5,
1993-07-30 00:00:00,dow-4  :  LH-1  :  LL-1  :  cc-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-1  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-2  :  sma200-1  :  sma10-consec-5  :  sma20-consec-5  :  sma50-consec-1  :  sma200-consec-6,
1993-08-02 00:00:00,HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-1  :  HT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-6  :  sma20-consec-6  :  sma50-consec-1  :  sma200-consec-7,
1993-08-03 00:00:00,dow-1  :  OB-1  :  HH-2  :  LL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-1  :  iHT-2  :  HT-2  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-7  :  sma20-consec-7  :  sma50-consec-2  :  sma200-consec-8,
1993-08-04 00:00:00,dow-2  :  IB-1  :  HL-1  :  LH-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-8  :  sma20-consec-8  :  sma50-consec-3  :  sma200-consec-9,
1993-08-05 00:00:00,dow-3  :  LH-2  :  LL-1  :  cc-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-1  :  LT-3  :  sma10-2  :  sma20-1  :  sma50-2  :  sma200-1  :  sma10-consec-1  :  sma20-consec-9  :  sma50-consec-1  :  sma200-consec-10,
1993-08-06 00:00:00,dow-4  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-2  :  iHT-1  :  HT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-10  :  sma50-consec-1  :  sma200-consec-11,
1993-08-09 00:00:00,HH-2  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-43  :  HT-28  :  H10-1  :  H20-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-11  :  sma50-consec-2  :  sma200-consec-12,
1993-08-10 00:00:00,dow-1  :  IB-1  :  HL-3  :  LH-1  :  cc-dir-2  :  co-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-3  :  sma20-consec-12  :  sma50-consec-3  :  sma200-consec-13,
1993-08-11 00:00:00,dow-2  :  HH-1  :  HL-4  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-3  :  iHT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-4  :  sma20-consec-13  :  sma50-consec-4  :  sma200-consec-14,
1993-08-12 00:00:00,dow-3  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-4  :  iLT-3  :  LT-3  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-5  :  sma20-consec-14  :  sma50-consec-5  :  sma200-consec-15,
1993-08-13 00:00:00,dow-4  :  IB-1  :  HL-1  :  LH-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-1  :  HT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-6  :  sma20-consec-15  :  sma50-consec-6  :  sma200-consec-16,
